ID,Topic,Difficulty,Question,Code,Option A,Option B,Option C,Option D,Correct Option,Explanation
java-4k-1813,JVM Memory & Garbage Collection,hard,Why is the `volatile` keyword mandatory for thread-safe Double-Checked Locking in the Java Memory Model?,"public class DoubleCheckedLocking_3609 {
    private static volatile Resource_3609 instance;
    public static Resource_3609 get() {
        if (instance == null) {
            synchronized (DoubleCheckedLocking_3609.class) {
                if (instance == null) instance = new Resource_3609();
            }
        }
        return instance;
    }
}",It stores the Resource instance in Metaspace memory.,It ensures the class monitor lock is held during get() calls.,"It prevents CPU and JIT compiler instruction reordering between object memory allocation, constructor initialization, and reference assignment.","Without volatile, synchronized blocks cannot execute concurrently.",C,"Object construction involves 3 steps: (1) allocate memory, (2) run constructor, (3) assign pointer. Without volatile, (3) can reorder before (2), exposing a non-null but uninitialized object to other reading threads."
java-4k-1814,Collections & Low-Level Mechanics,hard,"When a bucket in ConcurrentHashMap reaches 8 colliding entries and table capacity is >= 64, what internal transformation occurs?","ConcurrentHashMap<String, Integer> map_2257 = new ConcurrentHashMap<>(16);
// 12 colliding keys inserted with identical hashCode()",The map allocates an auxiliary SkipList bucket on off-heap memory.,The singly linked Node list is converted into a balanced Red-Black Tree (TreeBin) for O(log N) search complexity.,All entries in that bucket are discarded with ConcurrentModificationException.,The map acquires a global synchronized lock across all buckets.,B,"ConcurrentHashMap and HashMap treeify buckets when length >= TREEIFY_THRESHOLD (8) and capacity >= MIN_TREEIFY_CAPACITY (64). If capacity < 64, it resizes the table instead of treeifying."
java-4k-1815,Collections & Low-Level Mechanics,medium,Why can excessive DirectByteBuffer allocations trigger native OutOfMemoryError even when JVM heap space is 90% free?,"ByteBuffer directBuf_546 = ByteBuffer.allocateDirect(5 * 1024 * 1024); // Direct off-heap buffer
// Direct buffer goes out of scope without explicit cleaning","Off-heap memory is only reclaimed when the PhantomReference Cleaner runs during GC; if heap allocation rate is low, GC is not triggered in time to free off-heap memory.",DirectByteBuffer cannot exceed the young generation Eden size.,The OS kills the process due to unaligned CPU SIMD registers.,Direct buffers are permanently locked by the Linux kernel.,A,"DirectByteBuffer allocates native memory via malloc() and attaches a PhantomReference Cleaner. If Mutator threads allocate off-heap memory faster than Young GC triggers, native memory is exhausted before Cleaner runs. Tune with -XX:MaxDirectMemorySize."
java-4k-1816,Concurrency & Virtual Threads,hard,"In high-throughput microservice, carrier threads become starved during I/O reads. Why does this virtual thread pinning occur and how should it be refactored?","Thread.ofVirtual().name(""worker-6114"").start(() -> {
    synchronized (lockObject) {
        socketChannel.read(buffer_6114);
    }
});
// Thread dump: carrier thread 'ForkJoinPool-1-worker-17' is pinned","The carrier thread scheduler pool size must be scaled to 50,000 threads.",Virtual threads cannot perform SocketChannel I/O operations without throwing IllegalStateException.,Synchronized monitors cannot be used inside virtual threads and cause immediate JVM crashes.,The virtual thread cannot unmount because it performs blocking I/O while holding a synchronized monitor lock. Refactor to ReentrantLock to allow unmounting.,D,"Under Project Loom (Java 21), a virtual thread is pinned to its carrier platform thread when executing inside a synchronized block or JNI native method. Replacing synchronized with java.util.concurrent.locks.ReentrantLock allows the Loom runtime to cleanly unmount the virtual thread upon blocking I/O."
java-4k-1817,Concurrency & Virtual Threads,hard,"When spawning 50,000 virtual threads for tenant processing, why is ScopedValue vastly superior to ThreadLocal?","private static final ScopedValue<TenantContext> TENANT_7062 = ScopedValue.newInstance();
ScopedValue.where(TENANT_7062, new TenantContext(""tenant-38"")).run(() -> {
    orderProcessor.executeBatch(32);
});",ScopedValue allocates data in CPU register L1 cache rather than JVM heap memory.,"ScopedValue is immutable, shared by reference across child subtasks, and bounded to the lexical scope, preventing per-thread memory bloat and memory leaks.",ScopedValue automatically compiles bytecode directly to C++ native instructions.,ThreadLocal throws UnsupportedOperationException inside virtual thread runnables.,B,ThreadLocal creates mutable per-thread entries in ThreadLocalMap which wastes massive heap when scaling to hundreds of thousands of virtual threads and risks leaks if remove() is omitted. ScopedValue is immutable and shared safely down the call tree.
java-4k-1818,Concurrency & Virtual Threads,hard,"If paymentClient.chargeAccount throws PaymentTimeoutException, what does StructuredTaskScope.ShutdownOnFailure do to the inventory reservation subtask?","try (var scope = new StructuredTaskScope.ShutdownOnFailure()) {
    Supplier<Payment> pay = scope.fork(() -> paymentClient.chargeAccount(""acc-9075"", 56));
    Supplier<Inventory> inv = scope.fork(() -> inventoryClient.reserveStock(""sku-16"", 38589));
    scope.join().throwIfFailed();
    return buildReceipt(pay.get(), inv.get());
}",It blocks indefinitely until the inventory subtask completes successfully.,It leaves the inventory subtask running as an orphan background thread.,It rolls back the database using distributed two-phase commit.,"It immediately calls cancel() on the scope, sending an interrupt signal to the inventory virtual thread to abort wasted execution.",D,"StructuredTaskScope.ShutdownOnFailure treats concurrent subtasks as a single unit of work: the first failure immediately invokes cancel() on sibling subtasks, interrupting their threads and reclaiming CPU/network resources."
java-4k-1819,Concurrency & Virtual Threads,hard,What thread executes the `exceptionally` fallback callback when enrichMetadata throws an unchecked RuntimeException?,"CompletableFuture.supplyAsync(() -> queryCatalog(8049), customExecutor)
    .thenApplyAsync(catalog -> enrichMetadata(catalog, 40))
    .exceptionally(ex -> {
        log.error(""Enrichment error: "" + ex.getMessage());
        return Catalog.empty();
    })
    .thenAccept(this::publishCatalog);",The JVM Finalizer daemon thread.,"The thread that completed the upstream stage with an exception (or the submitting thread if already completed), unless exceptionallyAsync is used.",A brand new OS kernel thread spawned on demand.,Always the ForkJoinPool.commonPool() regardless of customExecutor.,B,"Synchronous completion callbacks in CompletableFuture (like .exceptionally or .thenApply) execute on the thread that completes the preceding stage. To offload the fallback to a dedicated pool, Java 12 introduced .exceptionallyAsync()."
java-4k-1820,Concurrency & Virtual Threads,hard,Why does LongAdder significantly outperform AtomicLong under heavy write contention across multi-core CPUs?,"// High concurrency counter under 64 threads:
private final LongAdder requestCounter_463 = new LongAdder();
public void record() {
    requestCounter_463.increment();
}","LongAdder maintains an internal array of Cell cells hashed per-thread, reducing CAS bus-locking contention and summing only on sum() invocation.",LongAdder converts int primitive numbers to IEEE 754 floating points.,AtomicLong synchronizes on the global class monitor lock during incrementAndGet.,LongAdder uses optimistic database row locks rather than CPU instructions.,A,"AtomicLong repeatedly spins CAS on a single volatile value, causing severe cache-coherence traffic across CPU cores. LongAdder stripes mutations across dynamic Cell array slots based on thread hash, eliminating contention."
java-4k-1821,JVM Memory & Garbage Collection,medium,How does Generational ZGC achieve sub-millisecond maximum pause times on large heaps up to 16TB?,"// Options: -XX:+UseZGC -XX:+ZGenerational -Xmx8482g
// Allocation rate: 28 MB/sec",It stores all heap objects in Linux shared tmpfs memory.,It performs full Stop-The-World compaction during low-traffic hours.,It disables young-to-old object promotion completely.,It uses 64-bit reference colored pointers and JIT load barriers to relocate live objects concurrently while mutator application threads are running.,D,"Generational ZGC embeds metadata bits (Marked0, Marked1, Remapped) directly into the 64-bit virtual memory reference pointers. When mutator threads dereference an un-relocated object, load barriers intercept it and self-heal the pointer concurrently."
java-4k-1822,JVM Memory & Garbage Collection,hard,"If an allocated object is larger than 50% of the G1HeapRegionSize, where does G1GC allocate it and what is the performance impact?","byte[] largePayload_9170 = new byte[21 * 1024 * 1024]; // 21MB array
// G1HeapRegionSize is set to 2MB","It is allocated directly in a contiguous sequence of Humongous regions in the Old Generation, which can trigger premature Concurrent Mark and heap fragmentation.",The JVM rejects the allocation with BufferOverflowException.,It is allocated in Eden space and promoted to Survivor space during the next Young GC.,It is compressed in JVM Metaspace until GC compaction.,A,"In G1GC, any object exceeding 50% of G1HeapRegionSize is treated as Humongous and allocated directly in Old Gen humongous regions. Frequent humongous allocations lead to rapid Old Gen filling and GC pauses. Solution: increase -XX:G1HeapRegionSize."
java-4k-1823,JVM Memory & Garbage Collection,hard,Why does continuously loading classes with new classloader instances without releasing static references trigger java.lang.OutOfMemoryError: Metaspace?,"// Service loads dynamic plugins using custom URLClassLoader in loop:
URLClassLoader loader_6084 = new URLClassLoader(new URL[]{pluginJarUrl_48});
Class<?> clazz_6084 = Class.forName(""com.app.DynamicPlugin_6084"", true, loader_6084);",A classloader cannot be garbage collected if any static field or instance retains a reference to it; uncollected class metadata fills native Metaspace.,The Java bytecode verifier runs out of stack frames.,URLClassLoader instances are permanently pinned in CPU cache.,Metaspace is stored on the OS swap partition and cannot exceed 64MB.,A,"Classes and ClassLoader instances are strongly linked: as long as a single class, instance, or ThreadLocal reference is reachable, the entire ClassLoader and all its Metaspace metadata cannot be unloaded, exhausting MaxMetaspaceSize."
java-4k-1824,JVM Memory & Garbage Collection,hard,Why is the `volatile` keyword mandatory for thread-safe Double-Checked Locking in the Java Memory Model?,"public class DoubleCheckedLocking_4130 {
    private static volatile Resource_4130 instance;
    public static Resource_4130 get() {
        if (instance == null) {
            synchronized (DoubleCheckedLocking_4130.class) {
                if (instance == null) instance = new Resource_4130();
            }
        }
        return instance;
    }
}","Without volatile, synchronized blocks cannot execute concurrently.","It prevents CPU and JIT compiler instruction reordering between object memory allocation, constructor initialization, and reference assignment.",It stores the Resource instance in Metaspace memory.,It ensures the class monitor lock is held during get() calls.,B,"Object construction involves 3 steps: (1) allocate memory, (2) run constructor, (3) assign pointer. Without volatile, (3) can reorder before (2), exposing a non-null but uninitialized object to other reading threads."
java-4k-1825,Collections & Low-Level Mechanics,hard,"When a bucket in ConcurrentHashMap reaches 8 colliding entries and table capacity is >= 64, what internal transformation occurs?","ConcurrentHashMap<String, Integer> map_7727 = new ConcurrentHashMap<>(16);
// 12 colliding keys inserted with identical hashCode()",The map allocates an auxiliary SkipList bucket on off-heap memory.,The singly linked Node list is converted into a balanced Red-Black Tree (TreeBin) for O(log N) search complexity.,All entries in that bucket are discarded with ConcurrentModificationException.,The map acquires a global synchronized lock across all buckets.,B,"ConcurrentHashMap and HashMap treeify buckets when length >= TREEIFY_THRESHOLD (8) and capacity >= MIN_TREEIFY_CAPACITY (64). If capacity < 64, it resizes the table instead of treeifying."
java-4k-1826,Collections & Low-Level Mechanics,hard,Why can excessive DirectByteBuffer allocations trigger native OutOfMemoryError even when JVM heap space is 90% free?,"ByteBuffer directBuf_320 = ByteBuffer.allocateDirect(53 * 1024 * 1024); // Direct off-heap buffer
// Direct buffer goes out of scope without explicit cleaning",The OS kills the process due to unaligned CPU SIMD registers.,DirectByteBuffer cannot exceed the young generation Eden size.,"Off-heap memory is only reclaimed when the PhantomReference Cleaner runs during GC; if heap allocation rate is low, GC is not triggered in time to free off-heap memory.",Direct buffers are permanently locked by the Linux kernel.,C,"DirectByteBuffer allocates native memory via malloc() and attaches a PhantomReference Cleaner. If Mutator threads allocate off-heap memory faster than Young GC triggers, native memory is exhausted before Cleaner runs. Tune with -XX:MaxDirectMemorySize."
java-4k-1827,Concurrency & Virtual Threads,hard,"In high-throughput microservice, carrier threads become starved during I/O reads. Why does this virtual thread pinning occur and how should it be refactored?","Thread.ofVirtual().name(""worker-1062"").start(() -> {
    synchronized (lockObject) {
        socketChannel.read(buffer_1062);
    }
});
// Thread dump: carrier thread 'ForkJoinPool-1-worker-1' is pinned",The virtual thread cannot unmount because it performs blocking I/O while holding a synchronized monitor lock. Refactor to ReentrantLock to allow unmounting.,Virtual threads cannot perform SocketChannel I/O operations without throwing IllegalStateException.,"The carrier thread scheduler pool size must be scaled to 50,000 threads.",Synchronized monitors cannot be used inside virtual threads and cause immediate JVM crashes.,A,"Under Project Loom (Java 21), a virtual thread is pinned to its carrier platform thread when executing inside a synchronized block or JNI native method. Replacing synchronized with java.util.concurrent.locks.ReentrantLock allows the Loom runtime to cleanly unmount the virtual thread upon blocking I/O."
java-4k-1828,Concurrency & Virtual Threads,hard,"When spawning 50,000 virtual threads for tenant processing, why is ScopedValue vastly superior to ThreadLocal?","private static final ScopedValue<TenantContext> TENANT_4635 = ScopedValue.newInstance();
ScopedValue.where(TENANT_4635, new TenantContext(""tenant-21"")).run(() -> {
    orderProcessor.executeBatch(8);
});","ScopedValue is immutable, shared by reference across child subtasks, and bounded to the lexical scope, preventing per-thread memory bloat and memory leaks.",ScopedValue allocates data in CPU register L1 cache rather than JVM heap memory.,ScopedValue automatically compiles bytecode directly to C++ native instructions.,ThreadLocal throws UnsupportedOperationException inside virtual thread runnables.,A,ThreadLocal creates mutable per-thread entries in ThreadLocalMap which wastes massive heap when scaling to hundreds of thousands of virtual threads and risks leaks if remove() is omitted. ScopedValue is immutable and shared safely down the call tree.
java-4k-1829,Concurrency & Virtual Threads,hard,"If paymentClient.chargeAccount throws PaymentTimeoutException, what does StructuredTaskScope.ShutdownOnFailure do to the inventory reservation subtask?","try (var scope = new StructuredTaskScope.ShutdownOnFailure()) {
    Supplier<Payment> pay = scope.fork(() -> paymentClient.chargeAccount(""acc-4568"", 4));
    Supplier<Inventory> inv = scope.fork(() -> inventoryClient.reserveStock(""sku-8"", 28441));
    scope.join().throwIfFailed();
    return buildReceipt(pay.get(), inv.get());
}",It leaves the inventory subtask running as an orphan background thread.,It blocks indefinitely until the inventory subtask completes successfully.,"It immediately calls cancel() on the scope, sending an interrupt signal to the inventory virtual thread to abort wasted execution.",It rolls back the database using distributed two-phase commit.,C,"StructuredTaskScope.ShutdownOnFailure treats concurrent subtasks as a single unit of work: the first failure immediately invokes cancel() on sibling subtasks, interrupting their threads and reclaiming CPU/network resources."
java-4k-1830,Concurrency & Virtual Threads,hard,What thread executes the `exceptionally` fallback callback when enrichMetadata throws an unchecked RuntimeException?,"CompletableFuture.supplyAsync(() -> queryCatalog(2221), customExecutor)
    .thenApplyAsync(catalog -> enrichMetadata(catalog, 39))
    .exceptionally(ex -> {
        log.error(""Enrichment error: "" + ex.getMessage());
        return Catalog.empty();
    })
    .thenAccept(this::publishCatalog);","The thread that completed the upstream stage with an exception (or the submitting thread if already completed), unless exceptionallyAsync is used.",A brand new OS kernel thread spawned on demand.,Always the ForkJoinPool.commonPool() regardless of customExecutor.,The JVM Finalizer daemon thread.,A,"Synchronous completion callbacks in CompletableFuture (like .exceptionally or .thenApply) execute on the thread that completes the preceding stage. To offload the fallback to a dedicated pool, Java 12 introduced .exceptionallyAsync()."
java-4k-1831,Concurrency & Virtual Threads,hard,Why does LongAdder significantly outperform AtomicLong under heavy write contention across multi-core CPUs?,"// High concurrency counter under 64 threads:
private final LongAdder requestCounter_5491 = new LongAdder();
public void record() {
    requestCounter_5491.increment();
}",LongAdder converts int primitive numbers to IEEE 754 floating points.,LongAdder uses optimistic database row locks rather than CPU instructions.,AtomicLong synchronizes on the global class monitor lock during incrementAndGet.,"LongAdder maintains an internal array of Cell cells hashed per-thread, reducing CAS bus-locking contention and summing only on sum() invocation.",D,"AtomicLong repeatedly spins CAS on a single volatile value, causing severe cache-coherence traffic across CPU cores. LongAdder stripes mutations across dynamic Cell array slots based on thread hash, eliminating contention."
java-4k-1832,JVM Memory & Garbage Collection,hard,How does Generational ZGC achieve sub-millisecond maximum pause times on large heaps up to 16TB?,"// Options: -XX:+UseZGC -XX:+ZGenerational -Xmx6909g
// Allocation rate: 43 MB/sec",It uses 64-bit reference colored pointers and JIT load barriers to relocate live objects concurrently while mutator application threads are running.,It stores all heap objects in Linux shared tmpfs memory.,It disables young-to-old object promotion completely.,It performs full Stop-The-World compaction during low-traffic hours.,A,"Generational ZGC embeds metadata bits (Marked0, Marked1, Remapped) directly into the 64-bit virtual memory reference pointers. When mutator threads dereference an un-relocated object, load barriers intercept it and self-heal the pointer concurrently."
java-4k-1833,JVM Memory & Garbage Collection,hard,"If an allocated object is larger than 50% of the G1HeapRegionSize, where does G1GC allocate it and what is the performance impact?","byte[] largePayload_7411 = new byte[14 * 1024 * 1024]; // 14MB array
// G1HeapRegionSize is set to 16MB","It is allocated directly in a contiguous sequence of Humongous regions in the Old Generation, which can trigger premature Concurrent Mark and heap fragmentation.",It is allocated in Eden space and promoted to Survivor space during the next Young GC.,The JVM rejects the allocation with BufferOverflowException.,It is compressed in JVM Metaspace until GC compaction.,A,"In G1GC, any object exceeding 50% of G1HeapRegionSize is treated as Humongous and allocated directly in Old Gen humongous regions. Frequent humongous allocations lead to rapid Old Gen filling and GC pauses. Solution: increase -XX:G1HeapRegionSize."
java-4k-1834,JVM Memory & Garbage Collection,hard,Why does continuously loading classes with new classloader instances without releasing static references trigger java.lang.OutOfMemoryError: Metaspace?,"// Service loads dynamic plugins using custom URLClassLoader in loop:
URLClassLoader loader_513 = new URLClassLoader(new URL[]{pluginJarUrl_4});
Class<?> clazz_513 = Class.forName(""com.app.DynamicPlugin_513"", true, loader_513);",The Java bytecode verifier runs out of stack frames.,URLClassLoader instances are permanently pinned in CPU cache.,Metaspace is stored on the OS swap partition and cannot exceed 64MB.,A classloader cannot be garbage collected if any static field or instance retains a reference to it; uncollected class metadata fills native Metaspace.,D,"Classes and ClassLoader instances are strongly linked: as long as a single class, instance, or ThreadLocal reference is reachable, the entire ClassLoader and all its Metaspace metadata cannot be unloaded, exhausting MaxMetaspaceSize."
java-4k-1835,JVM Memory & Garbage Collection,hard,Why is the `volatile` keyword mandatory for thread-safe Double-Checked Locking in the Java Memory Model?,"public class DoubleCheckedLocking_9036 {
    private static volatile Resource_9036 instance;
    public static Resource_9036 get() {
        if (instance == null) {
            synchronized (DoubleCheckedLocking_9036.class) {
                if (instance == null) instance = new Resource_9036();
            }
        }
        return instance;
    }
}","Without volatile, synchronized blocks cannot execute concurrently.",It ensures the class monitor lock is held during get() calls.,It stores the Resource instance in Metaspace memory.,"It prevents CPU and JIT compiler instruction reordering between object memory allocation, constructor initialization, and reference assignment.",D,"Object construction involves 3 steps: (1) allocate memory, (2) run constructor, (3) assign pointer. Without volatile, (3) can reorder before (2), exposing a non-null but uninitialized object to other reading threads."
java-4k-1836,Collections & Low-Level Mechanics,medium,"When a bucket in ConcurrentHashMap reaches 8 colliding entries and table capacity is >= 64, what internal transformation occurs?","ConcurrentHashMap<String, Integer> map_6785 = new ConcurrentHashMap<>(16);
// 12 colliding keys inserted with identical hashCode()",The singly linked Node list is converted into a balanced Red-Black Tree (TreeBin) for O(log N) search complexity.,The map acquires a global synchronized lock across all buckets.,All entries in that bucket are discarded with ConcurrentModificationException.,The map allocates an auxiliary SkipList bucket on off-heap memory.,A,"ConcurrentHashMap and HashMap treeify buckets when length >= TREEIFY_THRESHOLD (8) and capacity >= MIN_TREEIFY_CAPACITY (64). If capacity < 64, it resizes the table instead of treeifying."
java-4k-1837,Collections & Low-Level Mechanics,hard,Why can excessive DirectByteBuffer allocations trigger native OutOfMemoryError even when JVM heap space is 90% free?,"ByteBuffer directBuf_7127 = ByteBuffer.allocateDirect(54 * 1024 * 1024); // Direct off-heap buffer
// Direct buffer goes out of scope without explicit cleaning",DirectByteBuffer cannot exceed the young generation Eden size.,The OS kills the process due to unaligned CPU SIMD registers.,Direct buffers are permanently locked by the Linux kernel.,"Off-heap memory is only reclaimed when the PhantomReference Cleaner runs during GC; if heap allocation rate is low, GC is not triggered in time to free off-heap memory.",D,"DirectByteBuffer allocates native memory via malloc() and attaches a PhantomReference Cleaner. If Mutator threads allocate off-heap memory faster than Young GC triggers, native memory is exhausted before Cleaner runs. Tune with -XX:MaxDirectMemorySize."
java-4k-1838,Concurrency & Virtual Threads,hard,"In high-throughput microservice, carrier threads become starved during I/O reads. Why does this virtual thread pinning occur and how should it be refactored?","Thread.ofVirtual().name(""worker-4460"").start(() -> {
    synchronized (lockObject) {
        socketChannel.read(buffer_4460);
    }
});
// Thread dump: carrier thread 'ForkJoinPool-1-worker-29' is pinned",The virtual thread cannot unmount because it performs blocking I/O while holding a synchronized monitor lock. Refactor to ReentrantLock to allow unmounting.,Virtual threads cannot perform SocketChannel I/O operations without throwing IllegalStateException.,"The carrier thread scheduler pool size must be scaled to 50,000 threads.",Synchronized monitors cannot be used inside virtual threads and cause immediate JVM crashes.,A,"Under Project Loom (Java 21), a virtual thread is pinned to its carrier platform thread when executing inside a synchronized block or JNI native method. Replacing synchronized with java.util.concurrent.locks.ReentrantLock allows the Loom runtime to cleanly unmount the virtual thread upon blocking I/O."
java-4k-1839,Concurrency & Virtual Threads,hard,"When spawning 50,000 virtual threads for tenant processing, why is ScopedValue vastly superior to ThreadLocal?","private static final ScopedValue<TenantContext> TENANT_5547 = ScopedValue.newInstance();
ScopedValue.where(TENANT_5547, new TenantContext(""tenant-41"")).run(() -> {
    orderProcessor.executeBatch(32);
});",ScopedValue automatically compiles bytecode directly to C++ native instructions.,ScopedValue allocates data in CPU register L1 cache rather than JVM heap memory.,"ScopedValue is immutable, shared by reference across child subtasks, and bounded to the lexical scope, preventing per-thread memory bloat and memory leaks.",ThreadLocal throws UnsupportedOperationException inside virtual thread runnables.,C,ThreadLocal creates mutable per-thread entries in ThreadLocalMap which wastes massive heap when scaling to hundreds of thousands of virtual threads and risks leaks if remove() is omitted. ScopedValue is immutable and shared safely down the call tree.
java-4k-1840,Concurrency & Virtual Threads,medium,"If paymentClient.chargeAccount throws PaymentTimeoutException, what does StructuredTaskScope.ShutdownOnFailure do to the inventory reservation subtask?","try (var scope = new StructuredTaskScope.ShutdownOnFailure()) {
    Supplier<Payment> pay = scope.fork(() -> paymentClient.chargeAccount(""acc-4064"", 46));
    Supplier<Inventory> inv = scope.fork(() -> inventoryClient.reserveStock(""sku-8"", 36454));
    scope.join().throwIfFailed();
    return buildReceipt(pay.get(), inv.get());
}","It immediately calls cancel() on the scope, sending an interrupt signal to the inventory virtual thread to abort wasted execution.",It rolls back the database using distributed two-phase commit.,It blocks indefinitely until the inventory subtask completes successfully.,It leaves the inventory subtask running as an orphan background thread.,A,"StructuredTaskScope.ShutdownOnFailure treats concurrent subtasks as a single unit of work: the first failure immediately invokes cancel() on sibling subtasks, interrupting their threads and reclaiming CPU/network resources."
java-4k-1841,Concurrency & Virtual Threads,hard,What thread executes the `exceptionally` fallback callback when enrichMetadata throws an unchecked RuntimeException?,"CompletableFuture.supplyAsync(() -> queryCatalog(5121), customExecutor)
    .thenApplyAsync(catalog -> enrichMetadata(catalog, 61))
    .exceptionally(ex -> {
        log.error(""Enrichment error: "" + ex.getMessage());
        return Catalog.empty();
    })
    .thenAccept(this::publishCatalog);",A brand new OS kernel thread spawned on demand.,The JVM Finalizer daemon thread.,Always the ForkJoinPool.commonPool() regardless of customExecutor.,"The thread that completed the upstream stage with an exception (or the submitting thread if already completed), unless exceptionallyAsync is used.",D,"Synchronous completion callbacks in CompletableFuture (like .exceptionally or .thenApply) execute on the thread that completes the preceding stage. To offload the fallback to a dedicated pool, Java 12 introduced .exceptionallyAsync()."
java-4k-1842,Concurrency & Virtual Threads,hard,Why does LongAdder significantly outperform AtomicLong under heavy write contention across multi-core CPUs?,"// High concurrency counter under 64 threads:
private final LongAdder requestCounter_3130 = new LongAdder();
public void record() {
    requestCounter_3130.increment();
}",LongAdder converts int primitive numbers to IEEE 754 floating points.,"LongAdder maintains an internal array of Cell cells hashed per-thread, reducing CAS bus-locking contention and summing only on sum() invocation.",LongAdder uses optimistic database row locks rather than CPU instructions.,AtomicLong synchronizes on the global class monitor lock during incrementAndGet.,B,"AtomicLong repeatedly spins CAS on a single volatile value, causing severe cache-coherence traffic across CPU cores. LongAdder stripes mutations across dynamic Cell array slots based on thread hash, eliminating contention."
java-4k-1843,JVM Memory & Garbage Collection,hard,How does Generational ZGC achieve sub-millisecond maximum pause times on large heaps up to 16TB?,"// Options: -XX:+UseZGC -XX:+ZGenerational -Xmx219g
// Allocation rate: 3 MB/sec",It disables young-to-old object promotion completely.,It performs full Stop-The-World compaction during low-traffic hours.,It stores all heap objects in Linux shared tmpfs memory.,It uses 64-bit reference colored pointers and JIT load barriers to relocate live objects concurrently while mutator application threads are running.,D,"Generational ZGC embeds metadata bits (Marked0, Marked1, Remapped) directly into the 64-bit virtual memory reference pointers. When mutator threads dereference an un-relocated object, load barriers intercept it and self-heal the pointer concurrently."
java-4k-1844,JVM Memory & Garbage Collection,hard,"If an allocated object is larger than 50% of the G1HeapRegionSize, where does G1GC allocate it and what is the performance impact?","byte[] largePayload_4357 = new byte[55 * 1024 * 1024]; // 55MB array
// G1HeapRegionSize is set to 8MB",It is allocated in Eden space and promoted to Survivor space during the next Young GC.,"It is allocated directly in a contiguous sequence of Humongous regions in the Old Generation, which can trigger premature Concurrent Mark and heap fragmentation.",The JVM rejects the allocation with BufferOverflowException.,It is compressed in JVM Metaspace until GC compaction.,B,"In G1GC, any object exceeding 50% of G1HeapRegionSize is treated as Humongous and allocated directly in Old Gen humongous regions. Frequent humongous allocations lead to rapid Old Gen filling and GC pauses. Solution: increase -XX:G1HeapRegionSize."
java-4k-1845,JVM Memory & Garbage Collection,hard,Why does continuously loading classes with new classloader instances without releasing static references trigger java.lang.OutOfMemoryError: Metaspace?,"// Service loads dynamic plugins using custom URLClassLoader in loop:
URLClassLoader loader_9752 = new URLClassLoader(new URL[]{pluginJarUrl_13});
Class<?> clazz_9752 = Class.forName(""com.app.DynamicPlugin_9752"", true, loader_9752);",Metaspace is stored on the OS swap partition and cannot exceed 64MB.,URLClassLoader instances are permanently pinned in CPU cache.,The Java bytecode verifier runs out of stack frames.,A classloader cannot be garbage collected if any static field or instance retains a reference to it; uncollected class metadata fills native Metaspace.,D,"Classes and ClassLoader instances are strongly linked: as long as a single class, instance, or ThreadLocal reference is reachable, the entire ClassLoader and all its Metaspace metadata cannot be unloaded, exhausting MaxMetaspaceSize."
java-4k-1846,JVM Memory & Garbage Collection,medium,Why is the `volatile` keyword mandatory for thread-safe Double-Checked Locking in the Java Memory Model?,"public class DoubleCheckedLocking_8871 {
    private static volatile Resource_8871 instance;
    public static Resource_8871 get() {
        if (instance == null) {
            synchronized (DoubleCheckedLocking_8871.class) {
                if (instance == null) instance = new Resource_8871();
            }
        }
        return instance;
    }
}",It ensures the class monitor lock is held during get() calls.,"It prevents CPU and JIT compiler instruction reordering between object memory allocation, constructor initialization, and reference assignment.","Without volatile, synchronized blocks cannot execute concurrently.",It stores the Resource instance in Metaspace memory.,B,"Object construction involves 3 steps: (1) allocate memory, (2) run constructor, (3) assign pointer. Without volatile, (3) can reorder before (2), exposing a non-null but uninitialized object to other reading threads."
java-4k-1847,Collections & Low-Level Mechanics,hard,"When a bucket in ConcurrentHashMap reaches 8 colliding entries and table capacity is >= 64, what internal transformation occurs?","ConcurrentHashMap<String, Integer> map_5775 = new ConcurrentHashMap<>(16);
// 12 colliding keys inserted with identical hashCode()",The map allocates an auxiliary SkipList bucket on off-heap memory.,The singly linked Node list is converted into a balanced Red-Black Tree (TreeBin) for O(log N) search complexity.,All entries in that bucket are discarded with ConcurrentModificationException.,The map acquires a global synchronized lock across all buckets.,B,"ConcurrentHashMap and HashMap treeify buckets when length >= TREEIFY_THRESHOLD (8) and capacity >= MIN_TREEIFY_CAPACITY (64). If capacity < 64, it resizes the table instead of treeifying."
java-4k-1848,Collections & Low-Level Mechanics,hard,Why can excessive DirectByteBuffer allocations trigger native OutOfMemoryError even when JVM heap space is 90% free?,"ByteBuffer directBuf_3972 = ByteBuffer.allocateDirect(10 * 1024 * 1024); // Direct off-heap buffer
// Direct buffer goes out of scope without explicit cleaning",Direct buffers are permanently locked by the Linux kernel.,"Off-heap memory is only reclaimed when the PhantomReference Cleaner runs during GC; if heap allocation rate is low, GC is not triggered in time to free off-heap memory.",The OS kills the process due to unaligned CPU SIMD registers.,DirectByteBuffer cannot exceed the young generation Eden size.,B,"DirectByteBuffer allocates native memory via malloc() and attaches a PhantomReference Cleaner. If Mutator threads allocate off-heap memory faster than Young GC triggers, native memory is exhausted before Cleaner runs. Tune with -XX:MaxDirectMemorySize."
