id,topic,difficulty,questionText,codeSnippet,optionA,optionB,optionC,optionD,correctOption,explanation
java-1k-0429,Core Java APIs,medium,What is the output of the following StringBuilder code?,"StringBuilder sb = new StringBuilder(""Java"");
sb.append(8);
System.out.println(sb);",Java8,Java,Compiler error on append(8),Throws NumberFormatException,A,"StringBuilder is mutable and provides overloaded append() methods for all primitives, including int. It modifies the existing buffer and outputs 'Java8'."
java-1k-0430,Core Java APIs,medium,What is the output of the following StringBuilder code?,"StringBuilder sb = new StringBuilder(""Java"");
sb.append(8);
System.out.println(sb);",Java8,Java,Compiler error on append(8),Throws NumberFormatException,A,"StringBuilder is mutable and provides overloaded append() methods for all primitives, including int. It modifies the existing buffer and outputs 'Java8'."
java-1k-0431,Core Java APIs,medium,What is the output of the following StringBuilder code?,"StringBuilder sb = new StringBuilder(""Java"");
sb.append(8);
System.out.println(sb);",Java8,Java,Compiler error on append(8),Throws NumberFormatException,A,"StringBuilder is mutable and provides overloaded append() methods for all primitives, including int. It modifies the existing buffer and outputs 'Java8'."
java-1k-0432,Core Java APIs,medium,What is the output of the following StringBuilder code?,"StringBuilder sb = new StringBuilder(""hello"");
sb.delete(1, 3);
System.out.println(sb);",hlo,helo,hllo,Throws IndexOutOfBoundsException,A,"delete(start, end) deletes characters from start up to end (exclusive). Indices 1 ('e') and 2 ('l') are deleted from 'hello', leaving 'hlo'."
java-1k-0433,Core Java APIs,medium,What is the output of the following StringBuilder code?,"StringBuilder sb = new StringBuilder(""hello"");
sb.delete(1, 3);
System.out.println(sb);",hlo,helo,hllo,Throws IndexOutOfBoundsException,A,"delete(start, end) deletes characters from start up to end (exclusive). Indices 1 ('e') and 2 ('l') are deleted from 'hello', leaving 'hlo'."
java-1k-0434,Core Java APIs,medium,What is the output of the following StringBuilder code?,"StringBuilder sb = new StringBuilder(""hello"");
sb.delete(1, 3);
System.out.println(sb);",hlo,helo,hllo,Throws IndexOutOfBoundsException,A,"delete(start, end) deletes characters from start up to end (exclusive). Indices 1 ('e') and 2 ('l') are deleted from 'hello', leaving 'hlo'."
java-1k-0435,Core Java APIs,medium,What is the output of the following StringBuilder code?,"StringBuilder sb = new StringBuilder(""hello"");
sb.delete(1, 3);
System.out.println(sb);",hlo,helo,hllo,Throws IndexOutOfBoundsException,A,"delete(start, end) deletes characters from start up to end (exclusive). Indices 1 ('e') and 2 ('l') are deleted from 'hello', leaving 'hlo'."
java-1k-0436,Core Java APIs,medium,What is the output of the following StringBuilder code?,"StringBuilder sb = new StringBuilder(""hello"");
sb.delete(1, 3);
System.out.println(sb);",hlo,helo,hllo,Throws IndexOutOfBoundsException,A,"delete(start, end) deletes characters from start up to end (exclusive). Indices 1 ('e') and 2 ('l') are deleted from 'hello', leaving 'hlo'."
java-1k-0437,Core Java APIs,medium,What is the output of the following StringBuilder code?,"StringBuilder sb1 = new StringBuilder(""abc"");
StringBuilder sb2 = new StringBuilder(""abc"");
System.out.println(sb1.equals(sb2));",false,true,Compiler error,Throws ClassCastException,A,"StringBuilder does NOT override the equals() method from java.lang.Object! Therefore, equals() on StringBuilder checks reference equality (==). Since sb1 and sb2 are two distinct objects, it returns false."
java-1k-0438,Core Java APIs,medium,What is the output of the following StringBuilder code?,"StringBuilder sb1 = new StringBuilder(""abc"");
StringBuilder sb2 = new StringBuilder(""abc"");
System.out.println(sb1.equals(sb2));",false,true,Compiler error,Throws ClassCastException,A,"StringBuilder does NOT override the equals() method from java.lang.Object! Therefore, equals() on StringBuilder checks reference equality (==). Since sb1 and sb2 are two distinct objects, it returns false."
java-1k-0439,Core Java APIs,medium,What is the output of the following StringBuilder code?,"StringBuilder sb1 = new StringBuilder(""abc"");
StringBuilder sb2 = new StringBuilder(""abc"");
System.out.println(sb1.equals(sb2));",false,true,Compiler error,Throws ClassCastException,A,"StringBuilder does NOT override the equals() method from java.lang.Object! Therefore, equals() on StringBuilder checks reference equality (==). Since sb1 and sb2 are two distinct objects, it returns false."
java-1k-0440,Core Java APIs,medium,What is the output of the following StringBuilder code?,"StringBuilder sb1 = new StringBuilder(""abc"");
StringBuilder sb2 = new StringBuilder(""abc"");
System.out.println(sb1.equals(sb2));",false,true,Compiler error,Throws ClassCastException,A,"StringBuilder does NOT override the equals() method from java.lang.Object! Therefore, equals() on StringBuilder checks reference equality (==). Since sb1 and sb2 are two distinct objects, it returns false."
java-1k-0441,Core Java APIs,medium,What is the output of the following StringBuilder code?,"StringBuilder sb1 = new StringBuilder(""abc"");
StringBuilder sb2 = new StringBuilder(""abc"");
System.out.println(sb1.equals(sb2));",false,true,Compiler error,Throws ClassCastException,A,"StringBuilder does NOT override the equals() method from java.lang.Object! Therefore, equals() on StringBuilder checks reference equality (==). Since sb1 and sb2 are two distinct objects, it returns false."
java-1k-0442,Core Java APIs,medium,What is the output of the following StringBuilder code?,"StringBuilder sb = new StringBuilder();
System.out.println(sb.capacity());",16,0,10,Compiler error,A,The default no-argument constructor of StringBuilder allocates an initial buffer capacity of 16 characters.
java-1k-0443,Core Java APIs,medium,What is the output of the following StringBuilder code?,"StringBuilder sb = new StringBuilder();
System.out.println(sb.capacity());",16,0,10,Compiler error,A,The default no-argument constructor of StringBuilder allocates an initial buffer capacity of 16 characters.
java-1k-0444,Core Java APIs,medium,What is the output of the following StringBuilder code?,"StringBuilder sb = new StringBuilder();
System.out.println(sb.capacity());",16,0,10,Compiler error,A,The default no-argument constructor of StringBuilder allocates an initial buffer capacity of 16 characters.
java-1k-0445,Core Java APIs,medium,What is the output of the following StringBuilder code?,"StringBuilder sb = new StringBuilder();
System.out.println(sb.capacity());",16,0,10,Compiler error,A,The default no-argument constructor of StringBuilder allocates an initial buffer capacity of 16 characters.
java-1k-0446,Core Java APIs,medium,What is the output of the following StringBuilder code?,"StringBuilder sb = new StringBuilder();
System.out.println(sb.capacity());",16,0,10,Compiler error,A,The default no-argument constructor of StringBuilder allocates an initial buffer capacity of 16 characters.
java-1k-0447,Core Java APIs,easy,What is the output of the following java.time operation?,"LocalDate d = LocalDate.of(2020, Month.FEBRUARY, 28);
d = d.plusDays(1);
System.out.println(d);",2020-02-29,2020-03-01,2020-02-28,Throws DateTimeException,A,"2020 is a leap year (divisible by 4). Adding 1 day to February 28, 2020 yields February 29, 2020 ('2020-02-29')."
java-1k-0448,Core Java APIs,easy,What is the output of the following java.time operation?,"LocalDate d = LocalDate.of(2020, Month.FEBRUARY, 28);
d = d.plusDays(1);
System.out.println(d);",2020-02-29,2020-03-01,2020-02-28,Throws DateTimeException,A,"2020 is a leap year (divisible by 4). Adding 1 day to February 28, 2020 yields February 29, 2020 ('2020-02-29')."
java-1k-0449,Core Java APIs,easy,What is the output of the following java.time operation?,"LocalDate d = LocalDate.of(2020, Month.FEBRUARY, 28);
d = d.plusDays(1);
System.out.println(d);",2020-02-29,2020-03-01,2020-02-28,Throws DateTimeException,A,"2020 is a leap year (divisible by 4). Adding 1 day to February 28, 2020 yields February 29, 2020 ('2020-02-29')."
java-1k-0450,Core Java APIs,easy,What is the output of the following java.time operation?,"LocalDate d = LocalDate.of(2020, Month.FEBRUARY, 28);
d = d.plusDays(1);
System.out.println(d);",2020-02-29,2020-03-01,2020-02-28,Throws DateTimeException,A,"2020 is a leap year (divisible by 4). Adding 1 day to February 28, 2020 yields February 29, 2020 ('2020-02-29')."
java-1k-0451,Core Java APIs,easy,What is the output of the following java.time operation?,"LocalDate d = LocalDate.of(2020, Month.FEBRUARY, 28);
d = d.plusDays(1);
System.out.println(d);",2020-02-29,2020-03-01,2020-02-28,Throws DateTimeException,A,"2020 is a leap year (divisible by 4). Adding 1 day to February 28, 2020 yields February 29, 2020 ('2020-02-29')."
java-1k-0452,Core Java APIs,easy,What is the output of the following java.time operation?,"LocalDate d = LocalDate.of(2019, Month.FEBRUARY, 28);
d = d.plusDays(1);
System.out.println(d);",2019-03-01,2019-02-29,2019-02-28,Throws DateTimeException,A,"2019 is not a leap year. Adding 1 day to February 28, 2019 correctly advances to March 1, 2019 ('2019-03-01')."
java-1k-0453,Core Java APIs,easy,What is the output of the following java.time operation?,"LocalDate d = LocalDate.of(2019, Month.FEBRUARY, 28);
d = d.plusDays(1);
System.out.println(d);",2019-03-01,2019-02-29,2019-02-28,Throws DateTimeException,A,"2019 is not a leap year. Adding 1 day to February 28, 2019 correctly advances to March 1, 2019 ('2019-03-01')."
java-1k-0454,Core Java APIs,easy,What is the output of the following java.time operation?,"LocalDate d = LocalDate.of(2019, Month.FEBRUARY, 28);
d = d.plusDays(1);
System.out.println(d);",2019-03-01,2019-02-29,2019-02-28,Throws DateTimeException,A,"2019 is not a leap year. Adding 1 day to February 28, 2019 correctly advances to March 1, 2019 ('2019-03-01')."
java-1k-0455,Core Java APIs,easy,What is the output of the following java.time operation?,"LocalDate d = LocalDate.of(2019, Month.FEBRUARY, 28);
d = d.plusDays(1);
System.out.println(d);",2019-03-01,2019-02-29,2019-02-28,Throws DateTimeException,A,"2019 is not a leap year. Adding 1 day to February 28, 2019 correctly advances to March 1, 2019 ('2019-03-01')."
java-1k-0456,Core Java APIs,easy,What is the output of the following java.time operation?,"LocalDate d = LocalDate.of(2019, Month.FEBRUARY, 28);
d = d.plusDays(1);
System.out.println(d);",2019-03-01,2019-02-29,2019-02-28,Throws DateTimeException,A,"2019 is not a leap year. Adding 1 day to February 28, 2019 correctly advances to March 1, 2019 ('2019-03-01')."
java-1k-0457,Core Java APIs,easy,What is the output of the following java.time operation?,"LocalDate d = LocalDate.of(2020, 1, 15);
d.plusWeeks(2);
System.out.println(d);",2020-01-15,2020-01-29,2020-02-01,Compiler error,A,"LocalDate is immutable! plusWeeks(2) returns a new LocalDate instance. Because the returned value was not reassigned, 'd' remains '2020-01-15'."
java-1k-0458,Core Java APIs,easy,What is the output of the following java.time operation?,"LocalDate d = LocalDate.of(2020, 1, 15);
d.plusWeeks(2);
System.out.println(d);",2020-01-15,2020-01-29,2020-02-01,Compiler error,A,"LocalDate is immutable! plusWeeks(2) returns a new LocalDate instance. Because the returned value was not reassigned, 'd' remains '2020-01-15'."
java-1k-0459,Core Java APIs,easy,What is the output of the following java.time operation?,"LocalDate d = LocalDate.of(2020, 1, 15);
d.plusWeeks(2);
System.out.println(d);",2020-01-15,2020-01-29,2020-02-01,Compiler error,A,"LocalDate is immutable! plusWeeks(2) returns a new LocalDate instance. Because the returned value was not reassigned, 'd' remains '2020-01-15'."
java-1k-0460,Core Java APIs,easy,What is the output of the following java.time operation?,"LocalDate d = LocalDate.of(2020, 1, 15);
d.plusWeeks(2);
System.out.println(d);",2020-01-15,2020-01-29,2020-02-01,Compiler error,A,"LocalDate is immutable! plusWeeks(2) returns a new LocalDate instance. Because the returned value was not reassigned, 'd' remains '2020-01-15'."
java-1k-0461,Core Java APIs,easy,What is the output of the following java.time operation?,"LocalDate d = LocalDate.of(2020, 1, 15);
d.plusWeeks(2);
System.out.println(d);",2020-01-15,2020-01-29,2020-02-01,Compiler error,A,"LocalDate is immutable! plusWeeks(2) returns a new LocalDate instance. Because the returned value was not reassigned, 'd' remains '2020-01-15'."
java-1k-0462,Core Java APIs,easy,What is the output of the following java.time operation?,"LocalTime t = LocalTime.of(14, 30);
t = t.plusMinutes(45);
System.out.println(t);",15:15,14:75,15:00,Throws DateTimeException,A,"Adding 45 minutes to 14:30 wraps into the next hour, yielding 15:15 ('15:15')."
java-1k-0463,Core Java APIs,easy,What is the output of the following java.time operation?,"LocalTime t = LocalTime.of(14, 30);
t = t.plusMinutes(45);
System.out.println(t);",15:15,14:75,15:00,Throws DateTimeException,A,"Adding 45 minutes to 14:30 wraps into the next hour, yielding 15:15 ('15:15')."
java-1k-0464,Core Java APIs,easy,What is the output of the following java.time operation?,"LocalTime t = LocalTime.of(14, 30);
t = t.plusMinutes(45);
System.out.println(t);",15:15,14:75,15:00,Throws DateTimeException,A,"Adding 45 minutes to 14:30 wraps into the next hour, yielding 15:15 ('15:15')."
java-1k-0465,Core Java APIs,easy,What is the output of the following java.time operation?,"LocalTime t = LocalTime.of(14, 30);
t = t.plusMinutes(45);
System.out.println(t);",15:15,14:75,15:00,Throws DateTimeException,A,"Adding 45 minutes to 14:30 wraps into the next hour, yielding 15:15 ('15:15')."
java-1k-0466,Core Java APIs,easy,What is the output of the following java.time operation?,"LocalTime t = LocalTime.of(14, 30);
t = t.plusMinutes(45);
System.out.println(t);",15:15,14:75,15:00,Throws DateTimeException,A,"Adding 45 minutes to 14:30 wraps into the next hour, yielding 15:15 ('15:15')."
java-1k-0467,Core Java APIs,easy,What is the output of the following java.time operation?,"Period p = Period.ofMonths(3);
LocalDate d = LocalDate.of(2020, 1, 10);
System.out.println(d.plus(p));",2020-04-10,2020-03-10,2020-01-13,Throws UnsupportedTemporalTypeException,A,"Adding a Period of 3 months to January 10, 2020 produces April 10, 2020 ('2020-04-10')."
java-1k-0468,Core Java APIs,easy,What is the output of the following java.time operation?,"Period p = Period.ofMonths(3);
LocalDate d = LocalDate.of(2020, 1, 10);
System.out.println(d.plus(p));",2020-04-10,2020-03-10,2020-01-13,Throws UnsupportedTemporalTypeException,A,"Adding a Period of 3 months to January 10, 2020 produces April 10, 2020 ('2020-04-10')."
java-1k-0469,Core Java APIs,easy,What is the output of the following java.time operation?,"Period p = Period.ofMonths(3);
LocalDate d = LocalDate.of(2020, 1, 10);
System.out.println(d.plus(p));",2020-04-10,2020-03-10,2020-01-13,Throws UnsupportedTemporalTypeException,A,"Adding a Period of 3 months to January 10, 2020 produces April 10, 2020 ('2020-04-10')."
java-1k-0470,Core Java APIs,easy,What is the output of the following java.time operation?,"Period p = Period.ofMonths(3);
LocalDate d = LocalDate.of(2020, 1, 10);
System.out.println(d.plus(p));",2020-04-10,2020-03-10,2020-01-13,Throws UnsupportedTemporalTypeException,A,"Adding a Period of 3 months to January 10, 2020 produces April 10, 2020 ('2020-04-10')."
java-1k-0471,Core Java APIs,easy,What is the output of the following java.time operation?,"Period p = Period.ofMonths(3);
LocalDate d = LocalDate.of(2020, 1, 10);
System.out.println(d.plus(p));",2020-04-10,2020-03-10,2020-01-13,Throws UnsupportedTemporalTypeException,A,"Adding a Period of 3 months to January 10, 2020 produces April 10, 2020 ('2020-04-10')."
java-1k-0472,Core Java APIs,medium,What is the result of the following collection/array operation?,"List<Integer> list = new ArrayList<>();
list.add(1);
list.add(2);
list.remove(1);
System.out.println(list);",[1],[2],"[1, 2]",Throws IndexOutOfBoundsException,A,"ArrayList has two remove methods: remove(int index) and remove(Object o). When passed primitive 1, it matches remove(int index), removing the element at index 1 (value 2), leaving [1]."
java-1k-0473,Core Java APIs,medium,What is the result of the following collection/array operation?,"List<Integer> list = new ArrayList<>();
list.add(1);
list.add(2);
list.remove(1);
System.out.println(list);",[1],[2],"[1, 2]",Throws IndexOutOfBoundsException,A,"ArrayList has two remove methods: remove(int index) and remove(Object o). When passed primitive 1, it matches remove(int index), removing the element at index 1 (value 2), leaving [1]."
java-1k-0474,Core Java APIs,medium,What is the result of the following collection/array operation?,"List<Integer> list = new ArrayList<>();
list.add(1);
list.add(2);
list.remove(1);
System.out.println(list);",[1],[2],"[1, 2]",Throws IndexOutOfBoundsException,A,"ArrayList has two remove methods: remove(int index) and remove(Object o). When passed primitive 1, it matches remove(int index), removing the element at index 1 (value 2), leaving [1]."
java-1k-0475,Core Java APIs,medium,What is the result of the following collection/array operation?,"List<Integer> list = new ArrayList<>();
list.add(1);
list.add(2);
list.remove(1);
System.out.println(list);",[1],[2],"[1, 2]",Throws IndexOutOfBoundsException,A,"ArrayList has two remove methods: remove(int index) and remove(Object o). When passed primitive 1, it matches remove(int index), removing the element at index 1 (value 2), leaving [1]."
java-1k-0476,Core Java APIs,medium,What is the result of the following collection/array operation?,"List<Integer> list = new ArrayList<>();
list.add(1);
list.add(2);
list.remove(1);
System.out.println(list);",[1],[2],"[1, 2]",Throws IndexOutOfBoundsException,A,"ArrayList has two remove methods: remove(int index) and remove(Object o). When passed primitive 1, it matches remove(int index), removing the element at index 1 (value 2), leaving [1]."
java-1k-0477,Core Java APIs,medium,What is the result of the following collection/array operation?,"List<Integer> list = new ArrayList<>();
list.add(1);
list.add(2);
list.remove(1);
System.out.println(list);",[1],[2],"[1, 2]",Throws IndexOutOfBoundsException,A,"ArrayList has two remove methods: remove(int index) and remove(Object o). When passed primitive 1, it matches remove(int index), removing the element at index 1 (value 2), leaving [1]."
java-1k-0478,Core Java APIs,medium,What is the result of the following collection/array operation?,"List<String> list = Arrays.asList(""a"", ""b"");
list.add(""c"");",Throws UnsupportedOperationException at runtime because Arrays.asList() returns a fixed-size list,"Compiles and list becomes [a, b, c]",Fails compilation on line 2,Throws ArrayStoreException,A,"Arrays.asList() returns a fixed-size list backed by the original array. Structural modifications (add, remove) throw UnsupportedOperationException at runtime. Element replacement via set() is permitted."
java-1k-0479,Core Java APIs,medium,What is the result of the following collection/array operation?,"List<String> list = Arrays.asList(""a"", ""b"");
list.add(""c"");",Throws UnsupportedOperationException at runtime because Arrays.asList() returns a fixed-size list,"Compiles and list becomes [a, b, c]",Fails compilation on line 2,Throws ArrayStoreException,A,"Arrays.asList() returns a fixed-size list backed by the original array. Structural modifications (add, remove) throw UnsupportedOperationException at runtime. Element replacement via set() is permitted."
java-1k-0480,Core Java APIs,medium,What is the result of the following collection/array operation?,"List<String> list = Arrays.asList(""a"", ""b"");
list.add(""c"");",Throws UnsupportedOperationException at runtime because Arrays.asList() returns a fixed-size list,"Compiles and list becomes [a, b, c]",Fails compilation on line 2,Throws ArrayStoreException,A,"Arrays.asList() returns a fixed-size list backed by the original array. Structural modifications (add, remove) throw UnsupportedOperationException at runtime. Element replacement via set() is permitted."
java-1k-0481,Core Java APIs,medium,What is the result of the following collection/array operation?,"List<String> list = Arrays.asList(""a"", ""b"");
list.add(""c"");",Throws UnsupportedOperationException at runtime because Arrays.asList() returns a fixed-size list,"Compiles and list becomes [a, b, c]",Fails compilation on line 2,Throws ArrayStoreException,A,"Arrays.asList() returns a fixed-size list backed by the original array. Structural modifications (add, remove) throw UnsupportedOperationException at runtime. Element replacement via set() is permitted."
java-1k-0482,Core Java APIs,medium,What is the result of the following collection/array operation?,"List<String> list = Arrays.asList(""a"", ""b"");
list.add(""c"");",Throws UnsupportedOperationException at runtime because Arrays.asList() returns a fixed-size list,"Compiles and list becomes [a, b, c]",Fails compilation on line 2,Throws ArrayStoreException,A,"Arrays.asList() returns a fixed-size list backed by the original array. Structural modifications (add, remove) throw UnsupportedOperationException at runtime. Element replacement via set() is permitted."
java-1k-0483,Core Java APIs,medium,What is the result of the following collection/array operation?,"List<String> list = Arrays.asList(""a"", ""b"");
list.add(""c"");",Throws UnsupportedOperationException at runtime because Arrays.asList() returns a fixed-size list,"Compiles and list becomes [a, b, c]",Fails compilation on line 2,Throws ArrayStoreException,A,"Arrays.asList() returns a fixed-size list backed by the original array. Structural modifications (add, remove) throw UnsupportedOperationException at runtime. Element replacement via set() is permitted."
java-1k-0484,Core Java APIs,medium,What is the result of the following collection/array operation?,"List<String> list = Arrays.asList(""a"", ""b"");
list.set(0, ""z"");
System.out.println(list);","[z, b]",Throws UnsupportedOperationException,Fails compilation,"[a, b]",A,"Arrays.asList() returns a fixed-size list that allows element mutation via set(index, element). Replacing index 0 with ""z"" succeeds and modifies both the list and the underlying array."
java-1k-0485,Core Java APIs,medium,What is the result of the following collection/array operation?,"List<String> list = Arrays.asList(""a"", ""b"");
list.set(0, ""z"");
System.out.println(list);","[z, b]",Throws UnsupportedOperationException,Fails compilation,"[a, b]",A,"Arrays.asList() returns a fixed-size list that allows element mutation via set(index, element). Replacing index 0 with ""z"" succeeds and modifies both the list and the underlying array."
java-1k-0486,Core Java APIs,medium,What is the result of the following collection/array operation?,"List<String> list = Arrays.asList(""a"", ""b"");
list.set(0, ""z"");
System.out.println(list);","[z, b]",Throws UnsupportedOperationException,Fails compilation,"[a, b]",A,"Arrays.asList() returns a fixed-size list that allows element mutation via set(index, element). Replacing index 0 with ""z"" succeeds and modifies both the list and the underlying array."
java-1k-0487,Core Java APIs,medium,What is the result of the following collection/array operation?,"List<String> list = Arrays.asList(""a"", ""b"");
list.set(0, ""z"");
System.out.println(list);","[z, b]",Throws UnsupportedOperationException,Fails compilation,"[a, b]",A,"Arrays.asList() returns a fixed-size list that allows element mutation via set(index, element). Replacing index 0 with ""z"" succeeds and modifies both the list and the underlying array."
java-1k-0488,Core Java APIs,medium,What is the result of the following collection/array operation?,"List<String> list = Arrays.asList(""a"", ""b"");
list.set(0, ""z"");
System.out.println(list);","[z, b]",Throws UnsupportedOperationException,Fails compilation,"[a, b]",A,"Arrays.asList() returns a fixed-size list that allows element mutation via set(index, element). Replacing index 0 with ""z"" succeeds and modifies both the list and the underlying array."
java-1k-0489,Core Java APIs,medium,What is the result of the following collection/array operation?,"List<String> list = Arrays.asList(""a"", ""b"");
list.set(0, ""z"");
System.out.println(list);","[z, b]",Throws UnsupportedOperationException,Fails compilation,"[a, b]",A,"Arrays.asList() returns a fixed-size list that allows element mutation via set(index, element). Replacing index 0 with ""z"" succeeds and modifies both the list and the underlying array."
java-1k-0490,Core Java APIs,medium,What is the result of the following collection/array operation?,"int[] arr = new int[3];
System.out.println(arr[3]);",Throws ArrayIndexOutOfBoundsException at runtime,Prints 0,Prints null,Fails compilation,A,"Array size is 3, meaning valid indices are 0, 1, and 2. Accessing index 3 is out of bounds and throws ArrayIndexOutOfBoundsException at runtime."
java-1k-0491,Core Java APIs,medium,What is the result of the following collection/array operation?,"int[] arr = new int[3];
System.out.println(arr[3]);",Throws ArrayIndexOutOfBoundsException at runtime,Prints 0,Prints null,Fails compilation,A,"Array size is 3, meaning valid indices are 0, 1, and 2. Accessing index 3 is out of bounds and throws ArrayIndexOutOfBoundsException at runtime."
java-1k-0492,Core Java APIs,medium,What is the result of the following collection/array operation?,"int[] arr = new int[3];
System.out.println(arr[3]);",Throws ArrayIndexOutOfBoundsException at runtime,Prints 0,Prints null,Fails compilation,A,"Array size is 3, meaning valid indices are 0, 1, and 2. Accessing index 3 is out of bounds and throws ArrayIndexOutOfBoundsException at runtime."
java-1k-0493,Core Java APIs,medium,What is the result of the following collection/array operation?,"int[] arr = new int[3];
System.out.println(arr[3]);",Throws ArrayIndexOutOfBoundsException at runtime,Prints 0,Prints null,Fails compilation,A,"Array size is 3, meaning valid indices are 0, 1, and 2. Accessing index 3 is out of bounds and throws ArrayIndexOutOfBoundsException at runtime."
java-1k-0494,Core Java APIs,medium,What is the result of the following collection/array operation?,"int[] arr = new int[3];
System.out.println(arr[3]);",Throws ArrayIndexOutOfBoundsException at runtime,Prints 0,Prints null,Fails compilation,A,"Array size is 3, meaning valid indices are 0, 1, and 2. Accessing index 3 is out of bounds and throws ArrayIndexOutOfBoundsException at runtime."
java-1k-0495,Core Java APIs,medium,What is the result of the following collection/array operation?,"int[] arr = new int[3];
System.out.println(arr[3]);",Throws ArrayIndexOutOfBoundsException at runtime,Prints 0,Prints null,Fails compilation,A,"Array size is 3, meaning valid indices are 0, 1, and 2. Accessing index 3 is out of bounds and throws ArrayIndexOutOfBoundsException at runtime."
java-1k-0496,Methods and Encapsulation,medium,What is the output of the following method invocation?,"Koala k = null;
System.out.println(k.count); // where count is 'public static int count = 5;'",Prints 5 without throwing NullPointerException because static members are resolved by compile-time reference type,Throws NullPointerException at runtime,Fails compilation because k is null,Prints 0,A,"Static members belong to the class. Although accessing them via an instance reference (k.count) is discouraged, the compiler replaces it at compile time with the class access (Koala.count). The runtime null value of 'k' is never evaluated, so no NullPointerException is thrown."
java-1k-0497,Methods and Encapsulation,medium,What is the output of the following method invocation?,"Koala k = null;
System.out.println(k.count); // where count is 'public static int count = 5;'",Prints 5 without throwing NullPointerException because static members are resolved by compile-time reference type,Throws NullPointerException at runtime,Fails compilation because k is null,Prints 0,A,"Static members belong to the class. Although accessing them via an instance reference (k.count) is discouraged, the compiler replaces it at compile time with the class access (Koala.count). The runtime null value of 'k' is never evaluated, so no NullPointerException is thrown."
java-1k-0498,Methods and Encapsulation,medium,What is the output of the following method invocation?,"Koala k = null;
System.out.println(k.count); // where count is 'public static int count = 5;'",Prints 5 without throwing NullPointerException because static members are resolved by compile-time reference type,Throws NullPointerException at runtime,Fails compilation because k is null,Prints 0,A,"Static members belong to the class. Although accessing them via an instance reference (k.count) is discouraged, the compiler replaces it at compile time with the class access (Koala.count). The runtime null value of 'k' is never evaluated, so no NullPointerException is thrown."
java-1k-0499,Methods and Encapsulation,medium,What is the output of the following method invocation?,"Koala k = null;
System.out.println(k.count); // where count is 'public static int count = 5;'",Prints 5 without throwing NullPointerException because static members are resolved by compile-time reference type,Throws NullPointerException at runtime,Fails compilation because k is null,Prints 0,A,"Static members belong to the class. Although accessing them via an instance reference (k.count) is discouraged, the compiler replaces it at compile time with the class access (Koala.count). The runtime null value of 'k' is never evaluated, so no NullPointerException is thrown."
java-1k-0500,Methods and Encapsulation,medium,What is the output of the following method invocation?,"Koala k = null;
System.out.println(k.count); // where count is 'public static int count = 5;'",Prints 5 without throwing NullPointerException because static members are resolved by compile-time reference type,Throws NullPointerException at runtime,Fails compilation because k is null,Prints 0,A,"Static members belong to the class. Although accessing them via an instance reference (k.count) is discouraged, the compiler replaces it at compile time with the class access (Koala.count). The runtime null value of 'k' is never evaluated, so no NullPointerException is thrown."
java-1k-0501,Methods and Encapsulation,medium,What is the output of the following method invocation?,"Koala k = null;
System.out.println(k.count); // where count is 'public static int count = 5;'",Prints 5 without throwing NullPointerException because static members are resolved by compile-time reference type,Throws NullPointerException at runtime,Fails compilation because k is null,Prints 0,A,"Static members belong to the class. Although accessing them via an instance reference (k.count) is discouraged, the compiler replaces it at compile time with the class access (Koala.count). The runtime null value of 'k' is never evaluated, so no NullPointerException is thrown."
java-1k-0502,Methods and Encapsulation,medium,What is the output of the following method invocation?,"Koala k = null;
System.out.println(k.count); // where count is 'public static int count = 5;'",Prints 5 without throwing NullPointerException because static members are resolved by compile-time reference type,Throws NullPointerException at runtime,Fails compilation because k is null,Prints 0,A,"Static members belong to the class. Although accessing them via an instance reference (k.count) is discouraged, the compiler replaces it at compile time with the class access (Koala.count). The runtime null value of 'k' is never evaluated, so no NullPointerException is thrown."
java-1k-0503,Methods and Encapsulation,medium,What is the output of the following method invocation?,"Koala k = null;
System.out.println(k.count); // where count is 'public static int count = 5;'",Prints 5 without throwing NullPointerException because static members are resolved by compile-time reference type,Throws NullPointerException at runtime,Fails compilation because k is null,Prints 0,A,"Static members belong to the class. Although accessing them via an instance reference (k.count) is discouraged, the compiler replaces it at compile time with the class access (Koala.count). The runtime null value of 'k' is never evaluated, so no NullPointerException is thrown."
java-1k-0504,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public void fly(int x) { System.out.print(""int""); }
public void fly(long x) { System.out.print(""long""); }
fly(5);",int,long,Compiler error due to ambiguity,Throws ClassCastException,A,"Literal 5 is of type int. Java prefers an exact primitive match over widening. Therefore, fly(int) is selected, printing 'int'."
java-1k-0505,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public void fly(int x) { System.out.print(""int""); }
public void fly(long x) { System.out.print(""long""); }
fly(5);",int,long,Compiler error due to ambiguity,Throws ClassCastException,A,"Literal 5 is of type int. Java prefers an exact primitive match over widening. Therefore, fly(int) is selected, printing 'int'."
java-1k-0506,Methods and Encapsulation,medium,What is the output of the following method invocation?,"public void fly(int x) { System.out.print(""int""); }
public void fly(long x) { System.out.print(""long""); }
fly(5);",int,long,Compiler error due to ambiguity,Throws ClassCastException,A,"Literal 5 is of type int. Java prefers an exact primitive match over widening. Therefore, fly(int) is selected, printing 'int'."
