id,topic,difficulty,questionText,codeSnippet,optionA,optionB,optionC,optionD,correctOption,explanation
spring-quiz-t6-18,Spring WebFlux,hard,What is the hazard of calling a blocking method like RestTemplate inside a Spring WebFlux controller running on Netty event loops?,"@GetMapping(""/data"")
public Mono<String> getData() {
    return Mono.fromCallable(() -> restTemplate.getForObject(""https://api.com"", String.class));
}",WebFlux automatically shifts the call to virtual threads to avoid blocking.,The controller immediately throws a BlockedEventLoopException during compilation.,It causes a deadlock because Netty restricts HTTP requests.,"It blocks the Netty EventLoop thread, reducing server capacity to process concurrent requests and causing starvation.",D,WebFlux uses a small number of non-blocking event loop threads. Blocking operations on these threads exhaust the pool and block the server from handling other connections. Offload blocking logic using subscribeOn(Schedulers.boundedElastic()).
spring-quiz-t7-18,Spring Security,medium,How do you insert a custom filter 'CustomAuthFilter_18' in a security chain so it executes before UsernamePasswordAuthenticationFilter?,"@Bean
public SecurityFilterChain filterChain(HttpSecurity http) throws Exception {
    http.addFilterBefore(new CustomAuthFilter_18(), UsernamePasswordAuthenticationFilter.class);
    return http.build();
}",Annotate CustomAuthFilter_18 with @Order(Ordered.HIGHEST_PRECEDENCE).,"Use addFilterBefore(new CustomAuthFilter_18(), UsernamePasswordAuthenticationFilter.class) inside HttpSecurity config.",Register CustomAuthFilter_18 as a Spring @Component; Spring Security loads custom beans first.,Declare CustomAuthFilter_18 inside application.properties under security.filter.order.,B,The order of filters inside a SecurityFilterChain is explicitly configured via HttpSecurity APIs. Class-level @Order annotations do not position filters within the SecurityFilterChain.
spring-quiz-t8-18,Spring Core,medium,"If a payment service interface has a default bean marked with @Primary, and another bean with qualifier 'customPaymentSvc_18', what is injected?","@RestController
public class PaymentController {
    @Autowired
    @Qualifier(""customPaymentSvc_18"")
    private PaymentService service;
}",The @Primary bean is injected because primary beans take highest precedence.,A BeanCreationException is thrown due to injection ambiguity.,Both beans are injected inside a wrapper candidate proxy.,"The bean annotated with @Qualifier(""customPaymentSvc_18"") is injected, overriding @Primary.",D,"While @Primary sets a default candidate, an explicit @Qualifier specifies the precise bean name requested. Explicit qualifiers take precedence over primary bean designations."
spring-quiz-t9-18,Spring Data JPA,medium,"If you specify a derived query method using property name 'emailAddress_18' which is missing on the Entity, what happens?","public interface UserRepository extends JpaRepository<User, Long> {
    List<User> findByemailAddress_18(String email); // Entity field is 'email'
}",The query executes but returns an empty list at runtime.,Spring Data fallback parses it to a native SQL query.,Spring Boot throws a PropertyReferenceException and fails to start during application context initialization.,A compile-time error occurs on the repository interface.,C,"Spring Data JPA parses derived query methods at application startup to validate them against the Entity's properties. If a method references a missing field like 'emailAddress_18', it throws a PropertyReferenceException and halts startup."
spring-quiz-t10-18,Spring Core & AOP,hard,What happens if you apply @Transactional to a final method inside bean class 'DataFetcher_18' proxied by Spring AOP CGLIB subclassing?,"public class DataFetcher_18 {
    @Transactional
    public final void loadData() {
        // DB changes
    }
}",Spring throws a FinalMethodAopException at startup.,The application throws a ClassCastException during method call.,The JVM crashes at runtime when calling the final method.,The transaction aspect is bypassed silently because CGLIB creates a subclass and cannot override final methods.,D,"CGLIB creates proxies by generating a dynamic subclass at runtime. Because final methods cannot be overridden by subclasses, the generated proxy class cannot insert aspect interceptor code. The final method runs directly, bypassing the aspect."
spring-quiz-t11-18,Spring Boot Configurations,medium,"If 'app.rate.18' is defined in application.properties as 180, in JVM properties as 230, and as an OS environment variable as 280, what value is resolved?","@Value(""${app.rate.18}"")
private int rate;",280 (OS Environment variables take highest precedence),230 (JVM system properties override OS environment variables and properties files),180 (application.properties overrides all external configurations),It throws a property resolution error due to conflict,B,"Spring Boot property sources order: 1) Command-line args, 2) JVM System properties (-D...), 3) OS environment variables, 4) application.properties. Thus, the JVM value of 230 is selected."
spring-quiz-t12-18,Spring Core & Bean Lifecycle,medium,How does the integer phase value 118 returned by getPhase() in SmartLifecycle affect context startup and shutdown order?,"public class CustomService implements SmartLifecycle {
    @Override
    public int getPhase() { return 118; }
}",Beans with higher phase numbers are started first and stopped last.,"The phase determines the priority thread pool, where higher phase means more threads.",SmartLifecycle beans start concurrently and ignore the phase value.,"Beans with lower phase numbers are started first. During shutdown, beans with higher phase numbers are stopped first.",D,"SmartLifecycle defines getPhase() to resolve dependency execution order: lower phase numbers start first (e.g. databases, dependencies) and stop last. Shutdown goes in reverse, stopping higher phase numbers first."
spring-quiz-t13-18,Spring Caching,hard,Why does the cache eviction fail under the configuration below?,"@Cacheable(value = ""users_cache_18"", key = ""#id"")
public User getUser(Long id, Context ctx) { ... }

@CacheEvict(value = ""users_cache_18"")
public void evictUser(Long id) { ... }",Because cache names must be different.,"Because evictUser() does not define a key, causing Spring to use SimpleKeyGenerator on '#id' while getUser() keys on '#id', resulting in mismatch.",Because evictUser() returns void.,Because CacheEvict requires @Transactional to run.,B,"By default, key generation combines all method arguments. For getUser(), the key combines id and ctx, but key='#id' overrides it to 'id'. For evictUser(), the key defaults to 'id' as well, but if arguments mismatch in key structure, we must explicitly set key='#id' in both to prevent cache desync."
spring-quiz-t14-18,Spring Core & Bean Lifecycle,hard,What is the runtime impact of performing a blocking/long-running task inside the @PostConstruct method of 'SetupBean_18'?,"@Component
public class SetupBean_18 {
    @PostConstruct
    public void init() {
        // Blocks on network/external server call
        loadConfiguration();
    }
}",It triggers an asynchronous thread pool execution and continues startup.,"It blocks the main startup thread, preventing the application context from finishing initialization and starting the web server.",Spring immediately throws an InitializationTimeoutException.,The JVM runs the method in the background without affecting startup.,B,"@PostConstruct methods are executed synchronously during bean instantiation on the main thread. If a bean blocks in @PostConstruct, application context startup halts, blocking the web server (Tomcat) from starting. Use events or Async tasks instead."
spring-quiz-t15-18,Spring MVC,medium,"If a controller throws a 'DatabaseException_18' (which extends RuntimeException), which ExceptionHandler method inside ControllerAdvice is invoked?","@ControllerAdvice
public class GlobalHandler {
    @ExceptionHandler(RuntimeException.class)
    public String handleRuntime(RuntimeException ex) { return ""Runtime""; }

    @ExceptionHandler(DatabaseException_18.class)
    public String handleDb(DatabaseException_18 ex) { return ""Db""; }
}","handleRuntime(), because RuntimeException is checked first as the parent class.",Both methods run in sequence.,Spring throws an ExceptionHandlerAmbiguityException at startup.,"handleDb(), because it is mapped to the most specific exception type matching the exception thrown.",D,"Spring's exception resolver resolves to the exception handler that maps to the most specific exception in the type hierarchy. Since 'DatabaseException_18' matches the thrown exception exactly, handleDb() is preferred over handleRuntime()."
spring-quiz-t16-18,Spring Data JPA,hard,What is the state of entity 'Account_18' and the database result when the method process() exits?,"@Transactional
public void process(Long id) {
    Account_18 acc = repository.findById(id).orElseThrow();
    entityManager.detach(acc);
    acc.setBalance(1180);
}",The entity is in the persistent state; the database is updated with balance 1180.,An EntityNotFoundException is thrown during detach.,The entity is in the detached state; no database updates occur.,Hibernate throws a LazyInitializationException when setting the balance.,C,"Calling entityManager.detach(entity) removes the entity from the Persistence Context. It changes from 'persistent' to 'detached' state. Hibernate no longer tracks modifications, so the balance change is not flushed to the database."
spring-quiz-t17-18,Spring Cloud & Resilience,medium,"A Resilience4j Circuit Breaker has slidingWindowSize = 13 and failureRateThreshold = 50%. If 8 requests fail within the sliding window, what is the state transition?","CircuitBreakerConfig config = CircuitBreakerConfig.custom()
    .slidingWindowSize(13)
    .failureRateThreshold(50)
    .build();","Transitions to OPEN state (failure rate is 62%, exceeding the 50% threshold).",Remains in CLOSED state because the sliding window must exceed capacity.,Transitions to HALF_OPEN state.,Throws a CircuitBreakerOpenException immediately.,A,"Once the sliding window registers 13 requests, Resilience4j calculates the failure rate. Since 8/13 (62%) is greater than or equal to 50%, the Circuit Breaker transitions to the OPEN state."
spring-quiz-t18-18,Spring Boot Internals,hard,"Inside a single configuration class, what determines the registration order of beans and the result of @ConditionalOnMissingBean?","@Configuration
public class AppConfig {
    @Bean
    public BeanVal_18 primaryBean() { return new BeanVal_18(""A""); }

    @Bean
    @ConditionalOnMissingBean(BeanVal_18.class)
    public BeanVal_18 fallbackBean() { return new BeanVal_18(""B""); }
}",fallbackBean overrides primaryBean because @ConditionalOnMissingBean forces precedence.,"Bean methods are registered in order of definition. primaryBean() registers first, causing fallbackBean()'s conditional check to fail. Only primaryBean is registered.","Both beans are registered, creating an array list injection candidate.",Spring throws a BeanDefinitionOverrideException during startup.,B,"Within a single configuration class, beans are parsed and registered sequentially. Since primaryBean() is defined first, its bean exists when fallbackBean() is evaluated. The conditional check fails, and fallbackBean() is skipped."
spring-quiz-t19-18,Spring MVC,medium,"A controller returns an instance of 'ResponseData_18'. If fields are private and no getters are defined, what is the HTTP response behavior?","public class ResponseData_18 {
    private String status;
    public ResponseData_18(String status) { this.status = status; }
    // No getters
}","HTTP 200 with JSON payload {""status"":null}.",HTTP 500 error or exception (Jackson throws an InvalidDefinitionException: No serializer found).,"HTTP 200 with JSON payload {""status"":""...""} using reflection.",The code fails to compile because classes returned from RestController require getters.,B,"Jackson (Spring Boot's default serializer) uses public getter methods to discover properties to write to JSON. If fields are private and no getters/setters/annotations are present, Jackson throws an exception, resulting in an HTTP 500."
spring-quiz-t20-18,Spring Data JPA,hard,"If outerMethod() is marked as @Transactional and invokes nestedMethod() which is marked as @Transactional(propagation = Propagation.NESTED), what happens to DB updates if nestedMethod() fails and throws an exception caught inside outerMethod()?","@Transactional
public void outerMethod() {
    try {
        innerService.nestedMethod();
    } catch (Exception e) {
        // Exception caught
    }
    // Save other data
}",The entire transaction is rolled back because the outer method was marked as Transactional.,nestedMethod()'s updates are committed because the exception was caught in the outer method.,Spring throws a NestedTransactionNotSupportedException.,Only nestedMethod()'s updates are rolled back to the savepoint; outerMethod()'s updates can still commit successfully.,D,"Propagation.NESTED creates a nested transaction using database savepoints. If the nested transaction fails and its exception is caught and handled inside the outer transaction, only the nested transaction rolls back to its savepoint. The outer transaction remains valid."
spring-quiz-t1-19,Spring Core & AOP,hard,"In the service below, orderProcessor() is invoked from an external REST controller. What is the transactional behavior of saveOrder()?","@Service
public class OrderService_19 {
    public void orderProcessor() {
        saveOrder(); // Self-invocation
    }

    @Transactional
    public void saveOrder() {
        // Save database record
    }
}",Spring starts a new transaction automatically using aspect interception.,The application throws a CircularDependencyException at startup.,A TransactionRequiredException is thrown during execution.,"No transaction starts, because self-invocation bypasses the Spring AOP proxy.",D,"Spring's declarative annotations rely on AOP proxy wrappers. Method calls from outside go through the proxy, running transaction interceptors. Direct internal calls (self-invocation) run directly on the target object, bypassing the proxy and annotations."
spring-quiz-t2-19,Spring Core & Scopes,hard,You inject a prototype-scoped bean 'RequestTracker_19' into a singleton controller 'AnalyticsController_19'. How does 'RequestTracker_19' behave across multiple HTTP requests?,"@Scope(""prototype"")
@Component
public class RequestTracker_19 {}

@RestController
public class AnalyticsController_19 {
    @Autowired
    private RequestTracker_19 tracker;
}",A new instance of 'RequestTracker_19' is created for every HTTP request.,Spring throws a ScopeMismatchException during startup.,The application fails to start because prototype beans cannot be injected into singletons.,"The controller reuses the exact same instance of 'RequestTracker_19' injected at startup, behaving as a singleton.",D,"Because the controller is a singleton, it is initialized once. Consequently, its fields are injected once. The prototype-scoped bean is instantiated during this injection, and that same instance is shared for all requests. To resolve, use scoped proxies."
spring-quiz-t3-19,Spring Data JPA,medium,"If a transaction method throws an Exception (checked exception) during database operations, what is the default rollback behavior?","@Transactional
public void process(User user) throws Exception {
    UserRepo_19.save(user);
    if (user.getName() == null) {
        throw new Exception(""Invalid User"");
    }
}","The transaction is committed, and changes are saved because checked exceptions do not trigger rollback by default.",The transaction is automatically rolled back for all exceptions.,The compiler throws an error because Transactional cannot declare checked throws.,"The transaction rolls back, but only if the database isolation is SERIALIZABLE.",A,"Spring's @Transactional default configuration rolls back transactions only for unchecked exceptions (subclasses of RuntimeException and Error). Checked exceptions (like Exception, IOException) do not trigger rollback unless configured as @Transactional(rollbackFor = Exception.class)."
spring-quiz-t4-19,Spring Core & Bean Lifecycle,medium,What occurs when Spring starts up and detects a circular constructor dependency between singleton beans 'BeanA_19' and 'BeanB_19'?,"@Component
public class BeanA_19 {
    public BeanA_19(BeanB_19 b) {}
}
@Component
public class BeanB_19 {
    public BeanB_19(BeanA_19 a) {}
}",Spring automatically resolves the cycle by injecting a dynamic proxy.,The application fails to start and throws a BeanCurrentlyInCreationException.,The JVM crashes with a StackOverflowError during initialization.,Spring instantiates both beans as null.,B,"Unlike setter/field injection, constructor dependencies must be resolved during object creation. Since neither 'BeanA_19' nor 'BeanB_19' can be constructed without the other, Spring cannot resolve the dependency cycle and throws a BeanCurrentlyInCreationException."
spring-quiz-t5-19,Spring Data JPA,hard,"An entity has a lazy-loaded collection association. If you fetch all 7 parent entities and access their associations in a loop, how many SQL queries hit the database?","List<Parent> parents = parentRepository.findAll(); // Fetches 7 parents
for (Parent p : parents) {
    System.out.println(p.getChildren().size()); // Lazy load
}",1 SQL query.,7 SQL queries.,2 SQL queries.,8 SQL queries.,D,"This is the N+1 query problem. The initial query fetches the parents (1 query). When accessing the lazy collection for each parent in the loop, Hibernate sends a separate select query per parent (7 queries), resulting in 8 queries."
spring-quiz-t6-19,Spring WebFlux,hard,What is the hazard of calling a blocking method like RestTemplate inside a Spring WebFlux controller running on Netty event loops?,"@GetMapping(""/data"")
public Mono<String> getData() {
    return Mono.fromCallable(() -> restTemplate.getForObject(""https://api.com"", String.class));
}",WebFlux automatically shifts the call to virtual threads to avoid blocking.,The controller immediately throws a BlockedEventLoopException during compilation.,It causes a deadlock because Netty restricts HTTP requests.,"It blocks the Netty EventLoop thread, reducing server capacity to process concurrent requests and causing starvation.",D,WebFlux uses a small number of non-blocking event loop threads. Blocking operations on these threads exhaust the pool and block the server from handling other connections. Offload blocking logic using subscribeOn(Schedulers.boundedElastic()).
spring-quiz-t7-19,Spring Security,medium,How do you insert a custom filter 'CustomAuthFilter_19' in a security chain so it executes before UsernamePasswordAuthenticationFilter?,"@Bean
public SecurityFilterChain filterChain(HttpSecurity http) throws Exception {
    http.addFilterBefore(new CustomAuthFilter_19(), UsernamePasswordAuthenticationFilter.class);
    return http.build();
}",Annotate CustomAuthFilter_19 with @Order(Ordered.HIGHEST_PRECEDENCE).,"Use addFilterBefore(new CustomAuthFilter_19(), UsernamePasswordAuthenticationFilter.class) inside HttpSecurity config.",Register CustomAuthFilter_19 as a Spring @Component; Spring Security loads custom beans first.,Declare CustomAuthFilter_19 inside application.properties under security.filter.order.,B,The order of filters inside a SecurityFilterChain is explicitly configured via HttpSecurity APIs. Class-level @Order annotations do not position filters within the SecurityFilterChain.
spring-quiz-t8-19,Spring Core,medium,"If a payment service interface has a default bean marked with @Primary, and another bean with qualifier 'customPaymentSvc_19', what is injected?","@RestController
public class PaymentController {
    @Autowired
    @Qualifier(""customPaymentSvc_19"")
    private PaymentService service;
}",The @Primary bean is injected because primary beans take highest precedence.,A BeanCreationException is thrown due to injection ambiguity.,"The bean annotated with @Qualifier(""customPaymentSvc_19"") is injected, overriding @Primary.",Both beans are injected inside a wrapper candidate proxy.,C,"While @Primary sets a default candidate, an explicit @Qualifier specifies the precise bean name requested. Explicit qualifiers take precedence over primary bean designations."
spring-quiz-t9-19,Spring Data JPA,medium,"If you specify a derived query method using property name 'emailAddress_19' which is missing on the Entity, what happens?","public interface UserRepository extends JpaRepository<User, Long> {
    List<User> findByemailAddress_19(String email); // Entity field is 'email'
}",The query executes but returns an empty list at runtime.,Spring Boot throws a PropertyReferenceException and fails to start during application context initialization.,Spring Data fallback parses it to a native SQL query.,A compile-time error occurs on the repository interface.,B,"Spring Data JPA parses derived query methods at application startup to validate them against the Entity's properties. If a method references a missing field like 'emailAddress_19', it throws a PropertyReferenceException and halts startup."
spring-quiz-t10-19,Spring Core & AOP,hard,What happens if you apply @Transactional to a final method inside bean class 'DataFetcher_19' proxied by Spring AOP CGLIB subclassing?,"public class DataFetcher_19 {
    @Transactional
    public final void loadData() {
        // DB changes
    }
}",Spring throws a FinalMethodAopException at startup.,The application throws a ClassCastException during method call.,The JVM crashes at runtime when calling the final method.,The transaction aspect is bypassed silently because CGLIB creates a subclass and cannot override final methods.,D,"CGLIB creates proxies by generating a dynamic subclass at runtime. Because final methods cannot be overridden by subclasses, the generated proxy class cannot insert aspect interceptor code. The final method runs directly, bypassing the aspect."
spring-quiz-t11-19,Spring Boot Configurations,medium,"If 'app.rate.19' is defined in application.properties as 190, in JVM properties as 240, and as an OS environment variable as 290, what value is resolved?","@Value(""${app.rate.19}"")
private int rate;",290 (OS Environment variables take highest precedence),190 (application.properties overrides all external configurations),240 (JVM system properties override OS environment variables and properties files),It throws a property resolution error due to conflict,C,"Spring Boot property sources order: 1) Command-line args, 2) JVM System properties (-D...), 3) OS environment variables, 4) application.properties. Thus, the JVM value of 240 is selected."
spring-quiz-t12-19,Spring Core & Bean Lifecycle,medium,How does the integer phase value 119 returned by getPhase() in SmartLifecycle affect context startup and shutdown order?,"public class CustomService implements SmartLifecycle {
    @Override
    public int getPhase() { return 119; }
}","Beans with lower phase numbers are started first. During shutdown, beans with higher phase numbers are stopped first.",Beans with higher phase numbers are started first and stopped last.,"The phase determines the priority thread pool, where higher phase means more threads.",SmartLifecycle beans start concurrently and ignore the phase value.,A,"SmartLifecycle defines getPhase() to resolve dependency execution order: lower phase numbers start first (e.g. databases, dependencies) and stop last. Shutdown goes in reverse, stopping higher phase numbers first."
spring-quiz-t13-19,Spring Caching,hard,Why does the cache eviction fail under the configuration below?,"@Cacheable(value = ""users_cache_19"", key = ""#id"")
public User getUser(Long id, Context ctx) { ... }

@CacheEvict(value = ""users_cache_19"")
public void evictUser(Long id) { ... }",Because cache names must be different.,Because evictUser() returns void.,Because CacheEvict requires @Transactional to run.,"Because evictUser() does not define a key, causing Spring to use SimpleKeyGenerator on '#id' while getUser() keys on '#id', resulting in mismatch.",D,"By default, key generation combines all method arguments. For getUser(), the key combines id and ctx, but key='#id' overrides it to 'id'. For evictUser(), the key defaults to 'id' as well, but if arguments mismatch in key structure, we must explicitly set key='#id' in both to prevent cache desync."
spring-quiz-t14-19,Spring Core & Bean Lifecycle,hard,What is the runtime impact of performing a blocking/long-running task inside the @PostConstruct method of 'SetupBean_19'?,"@Component
public class SetupBean_19 {
    @PostConstruct
    public void init() {
        // Blocks on network/external server call
        loadConfiguration();
    }
}",It triggers an asynchronous thread pool execution and continues startup.,"It blocks the main startup thread, preventing the application context from finishing initialization and starting the web server.",Spring immediately throws an InitializationTimeoutException.,The JVM runs the method in the background without affecting startup.,B,"@PostConstruct methods are executed synchronously during bean instantiation on the main thread. If a bean blocks in @PostConstruct, application context startup halts, blocking the web server (Tomcat) from starting. Use events or Async tasks instead."
spring-quiz-t15-19,Spring MVC,medium,"If a controller throws a 'DatabaseException_19' (which extends RuntimeException), which ExceptionHandler method inside ControllerAdvice is invoked?","@ControllerAdvice
public class GlobalHandler {
    @ExceptionHandler(RuntimeException.class)
    public String handleRuntime(RuntimeException ex) { return ""Runtime""; }

    @ExceptionHandler(DatabaseException_19.class)
    public String handleDb(DatabaseException_19 ex) { return ""Db""; }
}","handleRuntime(), because RuntimeException is checked first as the parent class.",Both methods run in sequence.,Spring throws an ExceptionHandlerAmbiguityException at startup.,"handleDb(), because it is mapped to the most specific exception type matching the exception thrown.",D,"Spring's exception resolver resolves to the exception handler that maps to the most specific exception in the type hierarchy. Since 'DatabaseException_19' matches the thrown exception exactly, handleDb() is preferred over handleRuntime()."
spring-quiz-t16-19,Spring Data JPA,hard,What is the state of entity 'Account_19' and the database result when the method process() exits?,"@Transactional
public void process(Long id) {
    Account_19 acc = repository.findById(id).orElseThrow();
    entityManager.detach(acc);
    acc.setBalance(1190);
}",The entity is in the persistent state; the database is updated with balance 1190.,An EntityNotFoundException is thrown during detach.,The entity is in the detached state; no database updates occur.,Hibernate throws a LazyInitializationException when setting the balance.,C,"Calling entityManager.detach(entity) removes the entity from the Persistence Context. It changes from 'persistent' to 'detached' state. Hibernate no longer tracks modifications, so the balance change is not flushed to the database."
spring-quiz-t17-19,Spring Cloud & Resilience,medium,"A Resilience4j Circuit Breaker has slidingWindowSize = 14 and failureRateThreshold = 50%. If 9 requests fail within the sliding window, what is the state transition?","CircuitBreakerConfig config = CircuitBreakerConfig.custom()
    .slidingWindowSize(14)
    .failureRateThreshold(50)
    .build();","Transitions to OPEN state (failure rate is 64%, exceeding the 50% threshold).",Remains in CLOSED state because the sliding window must exceed capacity.,Transitions to HALF_OPEN state.,Throws a CircuitBreakerOpenException immediately.,A,"Once the sliding window registers 14 requests, Resilience4j calculates the failure rate. Since 9/14 (64%) is greater than or equal to 50%, the Circuit Breaker transitions to the OPEN state."
spring-quiz-t18-19,Spring Boot Internals,hard,"Inside a single configuration class, what determines the registration order of beans and the result of @ConditionalOnMissingBean?","@Configuration
public class AppConfig {
    @Bean
    public BeanVal_19 primaryBean() { return new BeanVal_19(""A""); }

    @Bean
    @ConditionalOnMissingBean(BeanVal_19.class)
    public BeanVal_19 fallbackBean() { return new BeanVal_19(""B""); }
}","Bean methods are registered in order of definition. primaryBean() registers first, causing fallbackBean()'s conditional check to fail. Only primaryBean is registered.",fallbackBean overrides primaryBean because @ConditionalOnMissingBean forces precedence.,"Both beans are registered, creating an array list injection candidate.",Spring throws a BeanDefinitionOverrideException during startup.,A,"Within a single configuration class, beans are parsed and registered sequentially. Since primaryBean() is defined first, its bean exists when fallbackBean() is evaluated. The conditional check fails, and fallbackBean() is skipped."
spring-quiz-t19-19,Spring MVC,medium,"A controller returns an instance of 'ResponseData_19'. If fields are private and no getters are defined, what is the HTTP response behavior?","public class ResponseData_19 {
    private String status;
    public ResponseData_19(String status) { this.status = status; }
    // No getters
}","HTTP 200 with JSON payload {""status"":null}.",HTTP 500 error or exception (Jackson throws an InvalidDefinitionException: No serializer found).,"HTTP 200 with JSON payload {""status"":""...""} using reflection.",The code fails to compile because classes returned from RestController require getters.,B,"Jackson (Spring Boot's default serializer) uses public getter methods to discover properties to write to JSON. If fields are private and no getters/setters/annotations are present, Jackson throws an exception, resulting in an HTTP 500."
spring-quiz-t20-19,Spring Data JPA,hard,"If outerMethod() is marked as @Transactional and invokes nestedMethod() which is marked as @Transactional(propagation = Propagation.NESTED), what happens to DB updates if nestedMethod() fails and throws an exception caught inside outerMethod()?","@Transactional
public void outerMethod() {
    try {
        innerService.nestedMethod();
    } catch (Exception e) {
        // Exception caught
    }
    // Save other data
}",The entire transaction is rolled back because the outer method was marked as Transactional.,nestedMethod()'s updates are committed because the exception was caught in the outer method.,Spring throws a NestedTransactionNotSupportedException.,Only nestedMethod()'s updates are rolled back to the savepoint; outerMethod()'s updates can still commit successfully.,D,"Propagation.NESTED creates a nested transaction using database savepoints. If the nested transaction fails and its exception is caught and handled inside the outer transaction, only the nested transaction rolls back to its savepoint. The outer transaction remains valid."
spring-quiz-t1-20,Spring Core & AOP,hard,"In the service below, orderProcessor() is invoked from an external REST controller. What is the transactional behavior of saveOrder()?","@Service
public class OrderService_20 {
    public void orderProcessor() {
        saveOrder(); // Self-invocation
    }

    @Transactional
    public void saveOrder() {
        // Save database record
    }
}","No transaction starts, because self-invocation bypasses the Spring AOP proxy.",Spring starts a new transaction automatically using aspect interception.,The application throws a CircularDependencyException at startup.,A TransactionRequiredException is thrown during execution.,A,"Spring's declarative annotations rely on AOP proxy wrappers. Method calls from outside go through the proxy, running transaction interceptors. Direct internal calls (self-invocation) run directly on the target object, bypassing the proxy and annotations."
spring-quiz-t2-20,Spring Core & Scopes,hard,You inject a prototype-scoped bean 'RequestTracker_20' into a singleton controller 'AnalyticsController_20'. How does 'RequestTracker_20' behave across multiple HTTP requests?,"@Scope(""prototype"")
@Component
public class RequestTracker_20 {}

@RestController
public class AnalyticsController_20 {
    @Autowired
    private RequestTracker_20 tracker;
}",A new instance of 'RequestTracker_20' is created for every HTTP request.,"The controller reuses the exact same instance of 'RequestTracker_20' injected at startup, behaving as a singleton.",Spring throws a ScopeMismatchException during startup.,The application fails to start because prototype beans cannot be injected into singletons.,B,"Because the controller is a singleton, it is initialized once. Consequently, its fields are injected once. The prototype-scoped bean is instantiated during this injection, and that same instance is shared for all requests. To resolve, use scoped proxies."
spring-quiz-t3-20,Spring Data JPA,medium,"If a transaction method throws an Exception (checked exception) during database operations, what is the default rollback behavior?","@Transactional
public void process(User user) throws Exception {
    UserRepo_20.save(user);
    if (user.getName() == null) {
        throw new Exception(""Invalid User"");
    }
}",The transaction is automatically rolled back for all exceptions.,"The transaction is committed, and changes are saved because checked exceptions do not trigger rollback by default.",The compiler throws an error because Transactional cannot declare checked throws.,"The transaction rolls back, but only if the database isolation is SERIALIZABLE.",B,"Spring's @Transactional default configuration rolls back transactions only for unchecked exceptions (subclasses of RuntimeException and Error). Checked exceptions (like Exception, IOException) do not trigger rollback unless configured as @Transactional(rollbackFor = Exception.class)."
spring-quiz-t4-20,Spring Core & Bean Lifecycle,medium,What occurs when Spring starts up and detects a circular constructor dependency between singleton beans 'BeanA_20' and 'BeanB_20'?,"@Component
public class BeanA_20 {
    public BeanA_20(BeanB_20 b) {}
}
@Component
public class BeanB_20 {
    public BeanB_20(BeanA_20 a) {}
}",Spring automatically resolves the cycle by injecting a dynamic proxy.,The application fails to start and throws a BeanCurrentlyInCreationException.,The JVM crashes with a StackOverflowError during initialization.,Spring instantiates both beans as null.,B,"Unlike setter/field injection, constructor dependencies must be resolved during object creation. Since neither 'BeanA_20' nor 'BeanB_20' can be constructed without the other, Spring cannot resolve the dependency cycle and throws a BeanCurrentlyInCreationException."
spring-quiz-t5-20,Spring Data JPA,hard,"An entity has a lazy-loaded collection association. If you fetch all 3 parent entities and access their associations in a loop, how many SQL queries hit the database?","List<Parent> parents = parentRepository.findAll(); // Fetches 3 parents
for (Parent p : parents) {
    System.out.println(p.getChildren().size()); // Lazy load
}",1 SQL query.,4 SQL queries.,3 SQL queries.,2 SQL queries.,B,"This is the N+1 query problem. The initial query fetches the parents (1 query). When accessing the lazy collection for each parent in the loop, Hibernate sends a separate select query per parent (3 queries), resulting in 4 queries."
spring-quiz-t6-20,Spring WebFlux,hard,What is the hazard of calling a blocking method like RestTemplate inside a Spring WebFlux controller running on Netty event loops?,"@GetMapping(""/data"")
public Mono<String> getData() {
    return Mono.fromCallable(() -> restTemplate.getForObject(""https://api.com"", String.class));
}",WebFlux automatically shifts the call to virtual threads to avoid blocking.,The controller immediately throws a BlockedEventLoopException during compilation.,It causes a deadlock because Netty restricts HTTP requests.,"It blocks the Netty EventLoop thread, reducing server capacity to process concurrent requests and causing starvation.",D,WebFlux uses a small number of non-blocking event loop threads. Blocking operations on these threads exhaust the pool and block the server from handling other connections. Offload blocking logic using subscribeOn(Schedulers.boundedElastic()).
spring-quiz-t7-20,Spring Security,medium,How do you insert a custom filter 'CustomAuthFilter_20' in a security chain so it executes before UsernamePasswordAuthenticationFilter?,"@Bean
public SecurityFilterChain filterChain(HttpSecurity http) throws Exception {
    http.addFilterBefore(new CustomAuthFilter_20(), UsernamePasswordAuthenticationFilter.class);
    return http.build();
}",Annotate CustomAuthFilter_20 with @Order(Ordered.HIGHEST_PRECEDENCE).,"Use addFilterBefore(new CustomAuthFilter_20(), UsernamePasswordAuthenticationFilter.class) inside HttpSecurity config.",Register CustomAuthFilter_20 as a Spring @Component; Spring Security loads custom beans first.,Declare CustomAuthFilter_20 inside application.properties under security.filter.order.,B,The order of filters inside a SecurityFilterChain is explicitly configured via HttpSecurity APIs. Class-level @Order annotations do not position filters within the SecurityFilterChain.
